[2026-04-19T22:10:24.719+0100][8.962s][info][gc,phases   ] GC(111)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,phases   ] GC(111)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,phases   ] GC(111)   Other: 0.0ms
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,heap     ] GC(111) Eden regions: 112->0(112)
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,heap     ] GC(111) Survivor regions: 1->1(15)
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,heap     ] GC(111) Old regions: 6->6
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,heap     ] GC(111) Humongous regions: 0->0
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,metaspace] GC(111) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:24.719+0100][8.962s][info][gc          ] GC(111) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.616ms
[2026-04-19T22:10:24.719+0100][8.962s][info][gc,cpu      ] GC(111) User=0.01s Sys=0.00s Real=0.00s
[2026-04-19T22:10:24.800+0100][9.043s][info][gc,start    ] GC(112) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:24.800+0100][9.043s][info][gc,task     ] GC(112) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,phases   ] GC(112)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,phases   ] GC(112)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,phases   ] GC(112)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,phases   ] GC(112)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,phases   ] GC(112)   Other: 0.0ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,heap     ] GC(112) Eden regions: 112->0(112)
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,heap     ] GC(112) Survivor regions: 1->1(15)
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,heap     ] GC(112) Old regions: 6->6
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,heap     ] GC(112) Humongous regions: 0->0
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,metaspace] GC(112) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:24.801+0100][9.043s][info][gc          ] GC(112) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.644ms
[2026-04-19T22:10:24.801+0100][9.043s][info][gc,cpu      ] GC(112) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:24.881+0100][9.124s][info][gc,start    ] GC(113) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:24.881+0100][9.124s][info][gc,task     ] GC(113) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,phases   ] GC(113)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,phases   ] GC(113)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,phases   ] GC(113)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,phases   ] GC(113)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,phases   ] GC(113)   Other: 0.0ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,heap     ] GC(113) Eden regions: 112->0(112)
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,heap     ] GC(113) Survivor regions: 1->1(15)
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,heap     ] GC(113) Old regions: 6->6
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,heap     ] GC(113) Humongous regions: 0->0
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,metaspace] GC(113) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:24.882+0100][9.125s][info][gc          ] GC(113) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.643ms
[2026-04-19T22:10:24.882+0100][9.125s][info][gc,cpu      ] GC(113) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:24.962+0100][9.205s][info][gc,start    ] GC(114) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:24.962+0100][9.205s][info][gc,task     ] GC(114) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,phases   ] GC(114)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,phases   ] GC(114)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,phases   ] GC(114)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,phases   ] GC(114)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,phases   ] GC(114)   Other: 0.0ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,heap     ] GC(114) Eden regions: 112->0(112)
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,heap     ] GC(114) Survivor regions: 1->1(15)
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,heap     ] GC(114) Old regions: 6->6
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,heap     ] GC(114) Humongous regions: 0->0
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,metaspace] GC(114) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:24.963+0100][9.206s][info][gc          ] GC(114) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.628ms
[2026-04-19T22:10:24.963+0100][9.206s][info][gc,cpu      ] GC(114) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.046+0100][9.289s][info][gc,start    ] GC(115) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.046+0100][9.289s][info][gc,task     ] GC(115) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.046+0100][9.289s][info][gc,phases   ] GC(115)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.046+0100][9.289s][info][gc,phases   ] GC(115)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.046+0100][9.289s][info][gc,phases   ] GC(115)   Evacuate Collection Set: 0.4ms
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,phases   ] GC(115)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,phases   ] GC(115)   Other: 0.0ms
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,heap     ] GC(115) Eden regions: 112->0(112)
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,heap     ] GC(115) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,heap     ] GC(115) Old regions: 6->6
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,heap     ] GC(115) Humongous regions: 0->0
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,metaspace] GC(115) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.047+0100][9.289s][info][gc          ] GC(115) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.707ms
[2026-04-19T22:10:25.047+0100][9.289s][info][gc,cpu      ] GC(115) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,start    ] GC(116) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,task     ] GC(116) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,phases   ] GC(116)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,phases   ] GC(116)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,phases   ] GC(116)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,phases   ] GC(116)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,phases   ] GC(116)   Other: 0.0ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,heap     ] GC(116) Eden regions: 112->0(112)
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,heap     ] GC(116) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,heap     ] GC(116) Old regions: 6->6
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,heap     ] GC(116) Humongous regions: 0->0
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,metaspace] GC(116) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.131+0100][9.374s][info][gc          ] GC(116) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.627ms
[2026-04-19T22:10:25.131+0100][9.374s][info][gc,cpu      ] GC(116) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,start    ] GC(117) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,task     ] GC(117) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,phases   ] GC(117)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,phases   ] GC(117)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,phases   ] GC(117)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,phases   ] GC(117)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,phases   ] GC(117)   Other: 0.0ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,heap     ] GC(117) Eden regions: 112->0(112)
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,heap     ] GC(117) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,heap     ] GC(117) Old regions: 6->6
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,heap     ] GC(117) Humongous regions: 0->0
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,metaspace] GC(117) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.212+0100][9.455s][info][gc          ] GC(117) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.589ms
[2026-04-19T22:10:25.212+0100][9.455s][info][gc,cpu      ] GC(117) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,start    ] GC(118) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,task     ] GC(118) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,phases   ] GC(118)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,phases   ] GC(118)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,phases   ] GC(118)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,phases   ] GC(118)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,phases   ] GC(118)   Other: 0.0ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,heap     ] GC(118) Eden regions: 112->0(112)
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,heap     ] GC(118) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,heap     ] GC(118) Old regions: 6->6
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,heap     ] GC(118) Humongous regions: 0->0
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,metaspace] GC(118) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.293+0100][9.536s][info][gc          ] GC(118) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.582ms
[2026-04-19T22:10:25.293+0100][9.536s][info][gc,cpu      ] GC(118) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.374+0100][9.616s][info][gc,start    ] GC(119) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.374+0100][9.616s][info][gc,task     ] GC(119) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,phases   ] GC(119)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,phases   ] GC(119)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,phases   ] GC(119)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,phases   ] GC(119)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,phases   ] GC(119)   Other: 0.0ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,heap     ] GC(119) Eden regions: 112->0(112)
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,heap     ] GC(119) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,heap     ] GC(119) Old regions: 6->6
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,heap     ] GC(119) Humongous regions: 0->0
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,metaspace] GC(119) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.374+0100][9.617s][info][gc          ] GC(119) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.592ms
[2026-04-19T22:10:25.374+0100][9.617s][info][gc,cpu      ] GC(119) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.455+0100][9.697s][info][gc,start    ] GC(120) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.455+0100][9.697s][info][gc,task     ] GC(120) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,phases   ] GC(120)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,phases   ] GC(120)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,phases   ] GC(120)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,phases   ] GC(120)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,phases   ] GC(120)   Other: 0.0ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,heap     ] GC(120) Eden regions: 112->0(112)
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,heap     ] GC(120) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,heap     ] GC(120) Old regions: 6->6
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,heap     ] GC(120) Humongous regions: 0->0
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,metaspace] GC(120) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.455+0100][9.698s][info][gc          ] GC(120) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.583ms
[2026-04-19T22:10:25.455+0100][9.698s][info][gc,cpu      ] GC(120) User=0.01s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.536+0100][9.778s][info][gc,start    ] GC(121) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.536+0100][9.778s][info][gc,task     ] GC(121) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,phases   ] GC(121)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,phases   ] GC(121)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,phases   ] GC(121)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,phases   ] GC(121)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,phases   ] GC(121)   Other: 0.0ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,heap     ] GC(121) Eden regions: 112->0(112)
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,heap     ] GC(121) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,heap     ] GC(121) Old regions: 6->6
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,heap     ] GC(121) Humongous regions: 0->0
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,metaspace] GC(121) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.536+0100][9.779s][info][gc          ] GC(121) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.599ms
[2026-04-19T22:10:25.536+0100][9.779s][info][gc,cpu      ] GC(121) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.617+0100][9.859s][info][gc,start    ] GC(122) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.617+0100][9.859s][info][gc,task     ] GC(122) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,phases   ] GC(122)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,phases   ] GC(122)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,phases   ] GC(122)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,phases   ] GC(122)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,phases   ] GC(122)   Other: 0.0ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,heap     ] GC(122) Eden regions: 112->0(112)
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,heap     ] GC(122) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,heap     ] GC(122) Old regions: 6->6
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,heap     ] GC(122) Humongous regions: 0->0
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,metaspace] GC(122) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.617+0100][9.860s][info][gc          ] GC(122) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.600ms
[2026-04-19T22:10:25.617+0100][9.860s][info][gc,cpu      ] GC(122) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.698+0100][9.940s][info][gc,start    ] GC(123) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.698+0100][9.940s][info][gc,task     ] GC(123) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,phases   ] GC(123)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,phases   ] GC(123)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,phases   ] GC(123)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,phases   ] GC(123)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,phases   ] GC(123)   Other: 0.0ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,heap     ] GC(123) Eden regions: 112->0(112)
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,heap     ] GC(123) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,heap     ] GC(123) Old regions: 6->6
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,heap     ] GC(123) Humongous regions: 0->0
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,metaspace] GC(123) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.698+0100][9.941s][info][gc          ] GC(123) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.619ms
[2026-04-19T22:10:25.698+0100][9.941s][info][gc,cpu      ] GC(123) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.778+0100][10.021s][info][gc,start    ] GC(124) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.778+0100][10.021s][info][gc,task     ] GC(124) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,phases   ] GC(124)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,phases   ] GC(124)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,phases   ] GC(124)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,phases   ] GC(124)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,phases   ] GC(124)   Other: 0.0ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,heap     ] GC(124) Eden regions: 112->0(112)
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,heap     ] GC(124) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,heap     ] GC(124) Old regions: 6->6
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,heap     ] GC(124) Humongous regions: 0->0
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,metaspace] GC(124) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.779+0100][10.022s][info][gc          ] GC(124) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.583ms
[2026-04-19T22:10:25.779+0100][10.022s][info][gc,cpu      ] GC(124) User=0.00s Sys=0.00s Real=0.00s
[2026-04-19T22:10:25.859+0100][10.102s][info][gc,start    ] GC(125) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.859+0100][10.102s][info][gc,task     ] GC(125) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,phases   ] GC(125)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,phases   ] GC(125)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,phases   ] GC(125)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,phases   ] GC(125)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,phases   ] GC(125)   Other: 0.0ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,heap     ] GC(125) Eden regions: 112->0(112)
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,heap     ] GC(125) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,heap     ] GC(125) Old regions: 6->6
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,heap     ] GC(125) Humongous regions: 0->0
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,metaspace] GC(125) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.860+0100][10.103s][info][gc          ] GC(125) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.618ms
[2026-04-19T22:10:25.860+0100][10.103s][info][gc,cpu      ] GC(125) User=0.00s Sys=0.00s Real=0.01s
[2026-04-19T22:10:25.941+0100][10.183s][info][gc,start    ] GC(126) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:25.941+0100][10.183s][info][gc,task     ] GC(126) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,phases   ] GC(126)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,phases   ] GC(126)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,phases   ] GC(126)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,phases   ] GC(126)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,phases   ] GC(126)   Other: 0.0ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,heap     ] GC(126) Eden regions: 112->0(112)
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,heap     ] GC(126) Survivor regions: 1->1(15)
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,heap     ] GC(126) Old regions: 6->6
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,heap     ] GC(126) Humongous regions: 0->0
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,metaspace] GC(126) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
[2026-04-19T22:10:25.941+0100][10.184s][info][gc          ] GC(126) Pause Young (Normal) (G1 Evacuation Pause) 117M->5M(189M) 0.597ms
[2026-04-19T22:10:25.941+0100][10.184s][info][gc,cpu      ] GC(126) User=0.01s Sys=0.00s Real=0.00s
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,start    ] GC(127) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,task     ] GC(127) Using 4 workers of 8 for evacuation
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,phases   ] GC(127)   Pre Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,phases   ] GC(127)   Merge Heap Roots: 0.0ms
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,phases   ] GC(127)   Evacuate Collection Set: 0.3ms
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,phases   ] GC(127)   Post Evacuate Collection Set: 0.1ms
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,phases   ] GC(127)   Other: 0.0ms
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,heap     ] GC(127) Eden regions: 112->0(112)
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,heap     ] GC(127) Survivor regions: 1->1(15)
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,heap     ] GC(127) Old regions: 6->6
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,heap     ] GC(127) Humongous regions: 0->0
[2026-04-19T22:10:26.022+0100][10.265s][info][gc,metaspace] GC(127) Metaspace: 247K(448K)->247K(448K) NonClass: 235K(320K)->235K(320K) Class: 12K(128K)->12K(128K)
